Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2004,Athens,Aquatics,Water polo,"GERGELY, Istvan",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"KASAS, Tamas",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"KISS, Gergely",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"MADARAS, Norbert",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"MOLNAR, Tamas",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"STEINMETZ, Adam",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"STEINMETZ, Barnabas",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"SZECSI, Zoltan",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"VARGA, Tamas",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"VARI, Attila",HUN,Men,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"CIRIC, Aleksandar",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"GOJKOVIC, Vladimir",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"IKODINOVIC, Danilo",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"JELENIC, Viktor",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"JOKIC, Predrag",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"KULJACA, Nikola",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"NIKIC, Slobodan",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"SAPIC, Aleksandar",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"SAVIC, Dejan",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"SEFIK, Denis",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"TRBOJEVIC, Petar",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"UDOVICIC, Vanja",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"VUJASINOVIC, Vladimir",SCG,Men,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"BEAUREGARD, Robin",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"DINGELDEIN, Margaret",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"ESTES, Ellen",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"FRANK, Jacqueline",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"GOLDA, Natalie",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"LORENZ, Ericka",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"MOODY, Heather",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"MUNRO, Thalia",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"PAYNE, Nicolle",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"PETRI, Heather",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"RULON, Kelly",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"STACHOWSKI, Amber",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"VILLA, Brenda",USA,Women,Water Polo,Bronze
2004,Athens,Aquatics,Water polo,"ALLUCCI, Carmela",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"ARAUJO, Alexandra",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"BOSURGI, Silvia",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"CONTI, Francesca",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"DI MARIO, Tania",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"GIGLI, Elena",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"GREGO, Melania",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"MALATO, Giusy",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"MICELI, Martina",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"MUSUMECI, Maddalena",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"RAGUSA, Cinzia",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"TOTH, Noemi",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"ZANCHI, Manuela",ITA,Women,Water Polo,Gold
2004,Athens,Aquatics,Water polo,"ASILIAN, Dimitra",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"ELLINAKI, Georgia",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"KARAGIANNI, Eftychia",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"KARAPATAKI, Angeliki",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"KOZOMPOLI, Stavroula",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"LARA, Georgia",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"LIOSI, Kyriaki",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"MELIDONI, Aniopi",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"MORAITI, Antonia",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"MORAITIDOU, Evangelia",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"MYLONAKI, Anthoula",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"OIKONOMOPOULOU, Aikaterini",GRE,Women,Water Polo,Silver
2004,Athens,Aquatics,Water polo,"ROUMPESI, Antigoni",GRE,Women,Water Polo,Silver
2004,Athens,Archery,Archery,"CUDDIHY, Tim",AUS,Men,Individual (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"GALIAZZO, Marco",ITA,Men,Individual (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"YAMAMOTO, Hiroshi",JPN,Men,Individual (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"WILLIAMSON, Alison",GBR,Women,Individual (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,Individual (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"LEE, Sung Jin",KOR,Women,Individual (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"HRACHOV, Dmytro",UKR,Men,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"RUBAN, Viktor",UKR,Men,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"SERDYUK, Oleksandr",UKR,Men,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"IM, Dong Hyun",KOR,Men,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"JANG, Yong-Ho",KOR,Men,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"PARK, Kyung Mo",KOR,Men,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"CHEN, Szu Yuan",TPE,Men,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"LIU, Ming Huang",TPE,Men,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"WANG, Cheng Pang",TPE,Men,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"CHEN, Li Ju",TPE,Women,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"WU, Hui Ju",TPE,Women,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"YUAN, Shu Chi",TPE,Women,Team (Fita Olympic Round - 70M),Bronze
2004,Athens,Archery,Archery,"LEE, Sung Jin",KOR,Women,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"YUN, Mi-Jin",KOR,Women,Team (Fita Olympic Round - 70M),Gold
2004,Athens,Archery,Archery,"HE, Ying",CHN,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"LIN, Sang",CHN,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Athletics,Athletics,"TADESSE, Zersenay",ERI,Men,10000M,Bronze
2004,Athens,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,10000M,Gold
2004,Athens,Athletics,Athletics,"SIHINE, Sileshi",ETH,Men,10000M,Silver
2004,Athens,Athletics,Athletics,"TULU, Derartu",ETH,Women,10000M,Bronze
2004,Athens,Athletics,Athletics,"XING, Huina",CHN,Women,10000M,Gold
2004,Athens,Athletics,Athletics,"DIBABA, Ejegayehu",ETH,Women,10000M,Silver
2004,Athens,Athletics,Athletics,"GREENE, Maurice",USA,Men,100M,Bronze
2004,Athens,Athletics,Athletics,"GATLIN, Justin",USA,Men,100M,Gold
2004,Athens,Athletics,Athletics,"OBIKWELU, Francis",POR,Men,100M,Silver
2004,Athens,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,100M,Bronze
2004,Athens,Athletics,Athletics,"NESTERENKO, Yuliya",BLR,Women,100M,Gold
2004,Athens,Athletics,Athletics,"WILLIAMS, Lauryn",USA,Women,100M,Silver
2004,Athens,Athletics,Athletics,"MORRISON, Melissa",USA,Women,100M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"HAYES, Joanna",USA,Women,100M Hurdles,Gold
2004,Athens,Athletics,Athletics,"KRASOVSKA, Olena",UKR,Women,100M Hurdles,Silver
2004,Athens,Athletics,Athletics,"GARCIA, Anier",CUB,Men,110M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"LIU, Xiang",CHN,Men,110M Hurdles,Gold
2004,Athens,Athletics,Athletics,"TRAMMELL, Terrence",USA,Men,110M Hurdles,Silver
2004,Athens,Athletics,Athletics,"SILVA, Rui",POR,Men,1500M,Bronze
2004,Athens,Athletics,Athletics,"EL GUERROUJ, Hicham",MAR,Men,1500M,Gold
2004,Athens,Athletics,Athletics,"LAGAT, Bernard",KEN,Men,1500M,Silver
2004,Athens,Athletics,Athletics,"CIONCAN, Maria",ROU,Women,1500M,Bronze
2004,Athens,Athletics,Athletics,"HOLMES, Kelly",GBR,Women,1500M,Gold
2004,Athens,Athletics,Athletics,"TOMASHEVA, Tatyana",RUS,Women,1500M,Silver
2004,Athens,Athletics,Athletics,"GATLIN, Justin",USA,Men,200M,Bronze
2004,Athens,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,200M,Gold
2004,Athens,Athletics,Athletics,"WILLIAMS, Bernard",USA,Men,200M,Silver
2004,Athens,Athletics,Athletics,"FERGUSON-MCKENZIE, Debbie",BAH,Women,200M,Bronze
2004,Athens,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,200M,Gold
2004,Athens,Athletics,Athletics,"FELIX, Allyson",USA,Women,200M,Silver
2004,Athens,Athletics,Athletics,"SAVILLE, Jane",AUS,Women,20KM Race Walk,Bronze
2004,Athens,Athletics,Athletics,"TSOUMELEKA, Athanasia",GRE,Women,20KM Race Walk,Gold
2004,Athens,Athletics,Athletics,"IVANOVA, Olimpiada",RUS,Women,20KM Race Walk,Silver
2004,Athens,Athletics,Athletics,"DEAKES, Nathan",AUS,Men,20KM Walk,Bronze
2004,Athens,Athletics,Athletics,"BRUGNETTI, Ivano",ITA,Men,20KM Walk,Gold
2004,Athens,Athletics,Athletics,"FERNANDEZ, Francisco Javier",ESP,Men,20KM Walk,Silver
2004,Athens,Athletics,Athletics,"KOECH, Paul Kipsiele",KEN,Men,3000M Steeplechase,Bronze
2004,Athens,Athletics,Athletics,"KEMBOI, Ezekiel",KEN,Men,3000M Steeplechase,Gold
2004,Athens,Athletics,Athletics,"KIPRUTO, Brimin Kiprop",KEN,Men,3000M Steeplechase,Silver
2004,Athens,Athletics,Athletics,"BREW, Derrick",USA,Men,400M,Bronze
2004,Athens,Athletics,Athletics,"WARINER, Jeremy",USA,Men,400M,Gold
2004,Athens,Athletics,Athletics,"HARRIS, Otis",USA,Men,400M,Silver
2004,Athens,Athletics,Athletics,"ANTYUKH, Natalya",RUS,Women,400M,Bronze
2004,Athens,Athletics,Athletics,"WILLIAMS-DARLING, Tonique",BAH,Women,400M,Gold
2004,Athens,Athletics,Athletics,"GUEVARA, Ana",MEX,Women,400M,Silver
2004,Athens,Athletics,Athletics,"KEITA, Naman",FRA,Men,400M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"SANCHEZ, Felix",DOM,Men,400M Hurdles,Gold
2004,Athens,Athletics,Athletics,"MCFARLANE, Danny",JAM,Men,400M Hurdles,Silver
2004,Athens,Athletics,Athletics,"TERESHCHUK-ANTIPOVA, Tetiana",UKR,Women,400M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"CHALKIA, Fani",GRE,Women,400M Hurdles,Gold
2004,Athens,Athletics,Athletics,"TIRLEA-MANOLACHE, Ionela",ROU,Women,400M Hurdles,Silver
2004,Athens,Athletics,Athletics,"ALIU, Deji",NGR,Men,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"EGBELE, Aaron",NGR,Men,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"EMEDOLU, Uchenna",NGR,Men,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"FASUBA, Olusoji",NGR,Men,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"CAMPBELL, Darren",GBR,Men,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"DEVONISH, Marlon",GBR,Men,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"GARDENER, Jason",GBR,Men,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"LEWIS-FRANCIS, Mark",GBR,Men,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"GATLIN, Justin",USA,Men,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"GREENE, Maurice",USA,Men,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"MILLER, Coby",USA,Men,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"PATTON, Darvis",USA,Men,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"ARRON, Christine",FRA,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"FELIX, Sylviane",FRA,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"HURTIS-HOUAIRI, Muriel",FRA,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"MANG, Veronique",FRA,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"BAILEY, Aleen",JAM,Women,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"LAWRENCE, Tanya",JAM,Women,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"MCDONALD, Beverly",JAM,Women,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"SIMPSON, Sherone",JAM,Women,4X100M Relay,Gold
2004,Athens,Athletics,Athletics,"FYODOROVA, Olga",RUS,Women,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"KHABAROVA, Irina",RUS,Women,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"KRUGLOVA, Larisa",RUS,Women,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"TABAKOVA, Yuliya",RUS,Women,4X100M Relay,Silver
2004,Athens,Athletics,Athletics,"AUDU, Musa",NGR,Men,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"GODDAY, James",NGR,Men,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"UDO OBONG, Enefiok",NGR,Men,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"WEIGOPWA, Saul",NGR,Men,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"BREW, Derrick",USA,Men,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"HARRIS, Otis",USA,Men,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"WARINER, Jeremy",USA,Men,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"WILLIAMSON, Darold",USA,Men,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"WILLIE, Kelly",USA,Men,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"DWYER, Patrick",AUS,Men,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"HILL, Clinton",AUS,Men,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"ORMROD, Mark",AUS,Men,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"ROCK, Andrew",AUS,Men,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"STEFFENSEN, John",AUS,Men,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"BURGHER, Michelle",JAM,Women,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"DAVY, Nadia",JAM,Women,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"RICHARDS, Sandie",JAM,Women,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"SMITH, Ronetta",JAM,Women,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"WILLIAMS, Novelene",JAM,Women,4X400M Relay,Bronze
2004,Athens,Athletics,Athletics,"COX, Crystal",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"HENDERSON, Monique",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"HENNAGAN, Monique",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"RICHARDS, Sanya",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"ROBINSON, Moushaumi",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"TROTTER, Deedee",USA,Women,4X400M Relay,Gold
2004,Athens,Athletics,Athletics,"ANTYUKH, Natalya",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"FIROVA, Tatyana",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"IVANOVA, Natalya",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"KRASNOMOVETS, Olesya",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"NAZAROVA, Natalya",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"ZYKINA, Olesya",RUS,Women,4X400M Relay,Silver
2004,Athens,Athletics,Athletics,"KIPCHOGE, Eliud",KEN,Men,5000M,Bronze
2004,Athens,Athletics,Athletics,"EL GUERROUJ, Hicham",MAR,Men,5000M,Gold
2004,Athens,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,5000M,Silver
2004,Athens,Athletics,Athletics,"DIBABA, Tirunesh",ETH,Women,5000M,Bronze
2004,Athens,Athletics,Athletics,"DEFAR, Meseret",ETH,Women,5000M,Gold
2004,Athens,Athletics,Athletics,"OCHICHI, Isabella",KEN,Women,5000M,Silver
2004,Athens,Athletics,Athletics,"VOYEVODIN, Aleksey",RUS,Men,50KM Walk,Bronze
2004,Athens,Athletics,Athletics,"KORZENIOWSKI, Robert",POL,Men,50KM Walk,Gold
2004,Athens,Athletics,Athletics,"NIZHEGORODOV, Denis",RUS,Men,50KM Walk,Silver
2004,Athens,Athletics,Athletics,"KIPKETER, Wilson",DEN,Men,800M,Bronze
2004,Athens,Athletics,Athletics,"BORZAKOVSKIY, Yuriy",RUS,Men,800M,Gold
2004,Athens,Athletics,Athletics,"MULAUDZI, Mbulaeni",RSA,Men,800M,Silver
2004,Athens,Athletics,Athletics,"CEPLAK, Jolanda",SLO,Women,800M,Bronze
2004,Athens,Athletics,Athletics,"HOLMES, Kelly",GBR,Women,800M,Gold
2004,Athens,Athletics,Athletics,"BENHASSI, Hasna",MAR,Women,800M,Silver
2004,Athens,Athletics,Athletics,"KARPOV, Dmitriy",KAZ,Men,Decathlon,Bronze
2004,Athens,Athletics,Athletics,"SEBRLE, Roman",CZE,Men,Decathlon,Gold
2004,Athens,Athletics,Athletics,"CLAY, Bryan",USA,Men,Decathlon,Silver
2004,Athens,Athletics,Athletics,"TAMMERT, Aleksander",EST,Men,Discus Throw,Bronze
2004,Athens,Athletics,Athletics,"ALEKNA, Virgilijus",LTU,Men,Discus Throw,Gold
2004,Athens,Athletics,Athletics,"KOVAGO, Zoltan",HUN,Men,Discus Throw,Silver
2004,Athens,Athletics,Athletics,"YATCHENKO, Iryna",BLR,Women,Discus Throw,Bronze
2004,Athens,Athletics,Athletics,"SADOVA, Natalya",RUS,Women,Discus Throw,Gold
2004,Athens,Athletics,Athletics,"KELESIDOU, Anastasia",GRE,Women,Discus Throw,Silver
2004,Athens,Athletics,Athletics,"APAK, Esref",TUR,Men,Hammer Throw,Bronze
2004,Athens,Athletics,Athletics,"MUROFUSHI, Koji",JPN,Men,Hammer Throw,Gold
2004,Athens,Athletics,Athletics,"TIKHON, Ivan",BLR,Men,Hammer Throw,Silver
2004,Athens,Athletics,Athletics,"CRAWFORD, Yunaika",CUB,Women,Hammer Throw,Bronze
2004,Athens,Athletics,Athletics,"KUZENKOVA, Olga",RUS,Women,Hammer Throw,Gold
2004,Athens,Athletics,Athletics,"MORENO, Yipsi",CUB,Women,Hammer Throw,Silver
2004,Athens,Athletics,Athletics,"SOTHERTON, Kelly",GBR,Women,Heptathlon,Bronze
2004,Athens,Athletics,Athletics,"KLUFT, Carolina",SWE,Women,Heptathlon,Gold
2004,Athens,Athletics,Athletics,"SKUJYTE, Austra",LTU,Women,Heptathlon,Silver
2004,Athens,Athletics,Athletics,"BABA, Jaroslav",CZE,Men,High Jump,Bronze
2004,Athens,Athletics,Athletics,"HOLM, Stefan",SWE,Men,High Jump,Gold
2004,Athens,Athletics,Athletics,"HEMINGWAY, Matt",USA,Men,High Jump,Silver
2004,Athens,Athletics,Athletics,"STYOPINA, Viktoriya",UKR,Women,High Jump,Bronze
2004,Athens,Athletics,Athletics,"SLESARENKO, Elena",RUS,Women,High Jump,Gold
2004,Athens,Athletics,Athletics,"CLOETE, Hestrie",RSA,Women,High Jump,Silver
2004,Athens,Athletics,Athletics,"MAKAROV, Sergey",RUS,Men,Javelin Throw,Bronze
2004,Athens,Athletics,Athletics,"THORKILDSEN, Andreas",NOR,Men,Javelin Throw,Gold
2004,Athens,Athletics,Athletics,"VASILEVSKIS, Vadims",LAT,Men,Javelin Throw,Silver
2004,Athens,Athletics,Athletics,"MANIANI-TZELILI, Mirella",GRE,Women,Javelin Throw,Bronze
2004,Athens,Athletics,Athletics,"MENENDEZ, Osleidys",CUB,Women,Javelin Throw,Gold
2004,Athens,Athletics,Athletics,"NERIUS, Steffi",GER,Women,Javelin Throw,Silver
2004,Athens,Athletics,Athletics,"MARTINEZ, Joan Lino",ESP,Men,Long Jump,Bronze
2004,Athens,Athletics,Athletics,"PHILLIPS, Dwight",USA,Men,Long Jump,Gold
2004,Athens,Athletics,Athletics,"MOFFITT, John",USA,Men,Long Jump,Silver
2004,Athens,Athletics,Athletics,"KOTOVA, Tatyana",RUS,Women,Long Jump,Bronze
2004,Athens,Athletics,Athletics,"LEBEDEVA, Tatyana",RUS,Women,Long Jump,Gold
2004,Athens,Athletics,Athletics,"SIMAGINA, Irina",RUS,Women,Long Jump,Silver
2004,Athens,Athletics,Athletics,"DE LIMA, Vanderlei",BRA,Men,Marathon,Bronze
2004,Athens,Athletics,Athletics,"BALDINI, Stefano",ITA,Men,Marathon,Gold
2004,Athens,Athletics,Athletics,"KEFLEZIGHI, Mebrahtom",USA,Men,Marathon,Silver
2004,Athens,Athletics,Athletics,"KASTOR, Deena",USA,Women,Marathon,Bronze
2004,Athens,Athletics,Athletics,"NOGUCHI, Mizuki",JPN,Women,Marathon,Gold
2004,Athens,Athletics,Athletics,"NDEREBA, Catherine",KEN,Women,Marathon,Silver
2004,Athens,Athletics,Athletics,"GIBILISCO, Giuseppe",ITA,Men,Pole Vault,Bronze
2004,Athens,Athletics,Athletics,"MACK, Timothy",USA,Men,Pole Vault,Gold
2004,Athens,Athletics,Athletics,"STEVENSON, Toby",USA,Men,Pole Vault,Silver
2004,Athens,Athletics,Athletics,"ROGOWSKA, Anna",POL,Women,Pole Vault,Bronze
2004,Athens,Athletics,Athletics,"ISINBAEVA, Elena",RUS,Women,Pole Vault,Gold
2004,Athens,Athletics,Athletics,"FEOFANOVA, Svetlana",RUS,Women,Pole Vault,Silver
2004,Athens,Athletics,Athletics,"OLSEN, Joachim Broechner",DEN,Men,Shot Put,Bronze
2004,Athens,Athletics,Athletics,"BILONOG, Yuriy",UKR,Men,Shot Put,Gold
2004,Athens,Athletics,Athletics,"NELSON, Adam",USA,Men,Shot Put,Silver
2004,Athens,Athletics,Athletics,"KRIVELYOVA, Svetlana",RUS,Women,Shot Put,Bronze
2004,Athens,Athletics,Athletics,"CUMBA, Yumileidi",CUB,Women,Shot Put,Gold
2004,Athens,Athletics,Athletics,"KLEINERT, Nadine",GER,Women,Shot Put,Silver
2004,Athens,Athletics,Athletics,"BURKENYA, Danila",RUS,Men,Triple Jump,Bronze
2004,Athens,Athletics,Athletics,"OLSSON, Christian",SWE,Men,Triple Jump,Gold
2004,Athens,Athletics,Athletics,"OPREA, Marian",ROU,Men,Triple Jump,Silver
2004,Athens,Athletics,Athletics,"LEBEDEVA, Tatyana",RUS,Women,Triple Jump,Bronze
2004,Athens,Athletics,Athletics,"MBANGO ETONE, Francoise",CMR,Women,Triple Jump,Gold
2004,Athens,Athletics,Athletics,"DEVETZI, Hrysopiyi",GRE,Women,Triple Jump,Silver
2004,Athens,Badminton,Badminton,"HIAN, Eng",INA,Men,Doubles,Bronze
2004,Athens,Badminton,Badminton,"LIMPELE, Flandy",INA,Men,Doubles,Bronze
2004,Athens,Badminton,Badminton,"ERIKSEN, Jens Dyrloev",DEN,Men,Doubles,Bronze
2004,Athens,Badminton,Badminton,"HA, Tae-Kwon",KOR,Men,Doubles,Gold
2004,Athens,Badminton,Badminton,"KIM, Dong Moon",KOR,Men,Doubles,Gold
2004,Athens,Badminton,Badminton,"ZHANG, Jun",CHN,Men,Doubles,Gold
2004,Athens,Badminton,Badminton,"LEE, Dong Soo",KOR,Men,Doubles,Silver
2004,Athens,Badminton,Badminton,"YOO, Yong-Sung",KOR,Men,Doubles,Silver
2004,Athens,Badminton,Badminton,"ROBERTSON, Nathan",GBR,Men,Doubles,Silver
2004,Athens,Badminton,Badminton,"LEE, Kyungwon",KOR,Women,Doubles,Bronze
2004,Athens,Badminton,Badminton,"RA, Kyung-Min",KOR,Women,Doubles,Bronze
2004,Athens,Badminton,Badminton,"SCHJOLDAGER, Mette",DEN,Women,Doubles,Bronze
2004,Athens,Badminton,Badminton,"YANG, Wei",CHN,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"ZHANG, Jiewen",CHN,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"GAO, Ling",CHN,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"GAO, Ling",CHN,Women,Doubles,Silver
2004,Athens,Badminton,Badminton,"HUANG, Sui",CHN,Women,Doubles,Silver
2004,Athens,Badminton,Badminton,"EMMS, Gail",GBR,Women,Doubles,Silver
